,AQI Value,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,clusters,cluster
22009,67,1,62,0,67,0,yellow
22010,65,1,46,0,65,0,yellow
22011,49,1,38,1,49,0,yellow
22012,164,1,164,2,144,1,red
22013,59,1,24,0,59,0,yellow
22014,55,1,44,0,55,0,yellow
22015,110,1,38,1,110,1,red
22016,43,1,40,0,43,0,yellow
22017,31,1,18,1,31,0,yellow
22018,80,1,45,0,80,0,yellow
22019,63,1,27,0,63,0,yellow
22020,76,1,31,0,76,0,yellow
22021,64,2,35,4,64,0,yellow
22022,49,1,43,0,49,0,yellow
22023,46,1,33,4,46,0,yellow
22024,58,1,31,2,58,0,yellow
22025,32,1,32,1,18,0,yellow
22026,177,1,29,0,177,1,red
22027,40,0,40,0,16,0,yellow
22028,110,1,43,0,110,1,red
22029,91,1,67,0,91,0,yellow
22030,53,1,53,0,12,0,yellow
22031,40,1,40,2,31,0,yellow
22032,55,1,46,0,55,0,yellow
22033,44,1,44,1,43,0,yellow
22034,63,1,63,0,57,0,yellow
22035,38,2,38,4,34,0,yellow
22036,38,2,10,2,38,0,yellow
22037,63,3,7,1,63,0,yellow
22038,72,0,25,0,72,0,yellow
22039,184,1,53,0,184,1,red
22040,160,4,102,4,160,1,red
22041,50,1,15,5,50,0,yellow
22042,74,3,69,4,74,0,yellow
22043,73,1,22,0,73,0,yellow
22044,66,2,18,13,66,0,yellow
22045,33,1,33,0,19,0,yellow
22046,59,1,41,9,59,0,yellow
22047,96,1,31,0,96,0,yellow
22048,182,4,182,2,135,1,red
22049,29,0,29,1,10,0,yellow
22050,103,1,19,2,103,0,yellow
22051,126,3,8,15,126,1,red
22052,35,0,28,3,35,0,yellow
22053,70,0,25,0,70,0,yellow
22054,40,1,40,2,27,0,yellow
22055,30,1,24,1,30,0,yellow
22056,87,1,30,2,87,0,yellow
22057,497,1,41,0,369,2,black
22058,34,0,34,1,28,0,yellow
22059,40,1,22,5,40,0,yellow
22060,31,1,31,0,16,0,yellow
22061,175,1,86,0,175,1,red
22062,251,18,0,27,251,1,red
22063,52,1,30,1,52,0,yellow
22064,57,1,37,3,57,0,yellow
22065,66,1,36,2,66,0,yellow
22066,165,3,139,0,165,1,red
22067,24,1,24,0,22,0,yellow
22068,42,1,42,1,37,0,yellow
22069,81,1,37,2,81,0,yellow
22070,163,3,163,1,161,1,red
22071,60,2,38,0,60,0,yellow
22072,38,1,38,1,18,0,yellow
22073,66,2,13,20,66,0,yellow
22074,26,1,17,1,26,0,yellow
22075,53,1,37,1,53,0,yellow
22076,54,1,49,1,54,0,yellow
22077,58,1,36,4,58,0,yellow
22078,30,1,28,5,30,0,yellow
22079,152,1,68,1,152,1,red
22080,59,1,31,2,59,0,yellow
22081,66,1,42,1,66,0,yellow
22082,37,1,29,0,37,0,yellow
22083,171,3,162,1,171,1,red
22084,32,1,32,0,27,0,yellow
22085,58,1,40,2,58,0,yellow
22086,64,2,43,0,64,0,yellow
22087,159,4,37,11,159,1,red
22088,51,1,38,5,51,0,yellow
22089,41,1,2,0,41,0,yellow
22090,59,2,19,17,59,0,yellow
22091,38,1,26,7,38,0,yellow
22092,191,1,39,0,191,1,red
22093,42,1,42,0,37,0,yellow
22094,44,1,31,0,44,0,yellow
22095,51,1,28,9,51,0,yellow
22096,47,1,41,0,47,0,yellow
22097,13,0,13,2,11,0,yellow
22098,27,1,27,2,25,0,yellow
22099,150,1,41,0,150,1,red
22100,30,1,30,5,30,0,yellow
22101,54,1,16,9,54,0,yellow
22102,79,3,25,1,79,0,yellow
22103,71,2,14,20,71,0,yellow
22104,65,2,17,21,65,0,yellow
22105,53,1,27,3,53,0,yellow
22106,59,1,36,0,59,0,yellow
22107,22,0,18,0,22,0,yellow
22108,39,0,31,1,39,0,yellow
22109,53,1,23,0,53,0,yellow
22110,203,1,45,0,203,1,red
22111,74,2,31,3,74,0,yellow
22112,152,0,33,0,152,1,red
22113,46,0,25,0,46,0,yellow
22114,50,1,32,0,50,0,yellow
22115,162,5,114,4,162,1,red
22116,203,4,151,5,203,1,red
22117,27,1,27,0,7,0,yellow
22118,156,4,149,6,156,1,red
22119,34,1,26,3,34,0,yellow
22120,68,1,49,2,68,0,yellow
22121,57,1,31,2,57,0,yellow
22122,36,1,24,2,36,0,yellow
22123,84,0,41,0,84,0,yellow
22124,31,1,31,1,26,0,yellow
22125,152,1,36,0,152,1,red
22126,30,1,28,2,30,0,yellow
22127,34,0,34,0,34,0,yellow
22128,36,1,36,0,8,0,yellow
22129,74,0,27,0,74,0,yellow
22130,63,2,13,2,63,0,yellow
22131,79,2,31,12,79,0,yellow
22132,40,1,27,5,40,0,yellow
22133,36,1,23,5,36,0,yellow
22134,66,1,42,1,66,0,yellow
22135,15,1,15,0,9,0,yellow
22136,152,3,151,1,152,1,red
22137,99,2,23,1,99,0,yellow
22138,148,1,33,0,148,1,red
22139,44,1,44,1,38,0,yellow
22140,30,1,30,3,27,0,yellow
22141,85,1,47,1,85,0,yellow
22142,33,1,25,0,33,0,yellow
22143,46,1,16,0,46,0,yellow
22144,464,4,171,5,407,2,black
22145,168,1,57,1,168,1,red
22146,31,1,28,2,31,0,yellow
22147,58,1,31,1,58,0,yellow
22148,74,2,15,17,74,0,yellow
22149,49,1,6,5,49,0,yellow
22150,72,1,38,1,72,0,yellow
22151,41,1,41,0,39,0,yellow
22152,40,1,24,2,40,0,yellow
22153,31,0,31,1,31,0,yellow
22154,44,0,33,0,44,0,yellow
22155,62,1,39,3,62,0,yellow
22156,43,2,14,0,43,0,yellow
22157,28,0,16,0,28,0,yellow
22158,125,1,39,1,125,1,red
22159,28,1,3,1,28,0,yellow
22160,34,1,9,0,34,0,yellow
22161,500,1,53,1,447,2,black
22162,71,1,24,1,71,0,yellow
22163,59,1,48,0,59,0,yellow
22164,27,1,21,0,27,0,yellow
22165,156,1,45,0,156,1,red
22166,45,1,45,1,42,0,yellow
22167,57,1,46,1,57,0,yellow
22168,30,1,30,2,28,0,yellow
22169,24,0,16,0,24,0,yellow
22170,72,1,30,1,72,0,yellow
22171,48,1,38,2,48,0,yellow
22172,54,1,18,0,54,0,yellow
22173,52,1,29,0,52,0,yellow
22174,37,1,37,0,16,0,yellow
22175,147,1,0,20,147,1,red
22176,34,1,8,6,34,0,yellow
22177,101,2,10,14,101,0,yellow
22178,51,1,16,0,51,0,yellow
22179,69,0,25,0,69,0,yellow
22180,119,0,31,0,119,1,red
22181,43,1,43,0,14,0,yellow
22182,51,1,29,1,51,0,yellow
22183,153,0,28,0,153,1,red
22184,158,1,46,0,158,1,red
22185,100,2,100,1,89,1,red
22186,188,4,188,3,163,1,red
22187,150,3,150,3,102,1,red
22188,84,2,20,4,84,0,yellow
22189,22,0,16,0,22,0,yellow
22190,52,1,29,0,52,0,yellow
22191,46,1,25,5,46,0,yellow
22192,160,4,12,12,160,1,red
22193,92,2,13,5,92,0,yellow
22194,32,1,32,0,11,0,yellow
22195,162,1,26,1,162,1,red
22196,51,1,28,3,51,0,yellow
22197,67,1,15,13,67,0,yellow
22198,78,1,44,3,78,0,yellow
22199,71,1,9,2,71,0,yellow
22200,99,2,99,0,40,0,yellow
22201,126,4,60,4,126,1,red
22202,57,1,10,7,57,0,yellow
22203,54,1,20,0,54,0,yellow
22204,49,2,23,0,49,0,yellow
22205,43,1,24,4,43,0,yellow
22206,48,1,48,0,14,0,yellow
22207,91,5,10,2,91,0,yellow
22208,39,0,23,0,39,0,yellow
22209,170,1,37,0,170,1,red
22210,87,1,25,3,87,0,yellow
22211,36,1,36,1,18,0,yellow
22212,80,1,41,0,80,0,yellow
22213,86,2,32,6,86,0,yellow
22214,186,2,98,1,186,1,red
22215,59,2,16,0,59,0,yellow
22216,44,1,36,2,44,0,yellow
22217,46,1,46,1,41,0,yellow
22218,48,1,19,4,48,0,yellow
22219,45,1,18,2,45,0,yellow
22220,68,0,25,0,68,0,yellow
22221,28,0,28,2,26,0,yellow
22222,43,1,30,6,43,0,yellow
22223,137,1,35,0,137,1,red
22224,81,2,12,8,81,0,yellow
22225,69,1,38,3,69,0,yellow
22226,57,1,38,1,57,0,yellow
22227,58,1,42,7,58,0,yellow
22228,35,1,35,1,28,0,yellow
22229,53,0,31,1,53,0,yellow
22230,166,1,46,0,166,1,red
22231,22,1,8,1,22,0,yellow
22232,153,1,24,1,153,1,red
22233,64,1,32,1,64,0,yellow
22234,161,3,137,1,161,1,red
22235,50,1,29,1,50,0,yellow
22236,53,1,53,0,33,0,yellow
22237,91,3,19,1,91,0,yellow
22238,167,3,167,3,97,1,red
22239,46,1,46,0,46,0,yellow
22240,51,1,8,4,51,0,yellow
22241,69,1,42,1,69,0,yellow
22242,44,1,10,2,44,0,yellow
22243,101,0,25,0,101,0,yellow
22244,35,0,26,2,35,0,yellow
22245,172,2,36,4,172,1,red
22246,34,0,19,0,34,0,yellow
22247,47,1,47,0,21,0,yellow
22248,61,1,27,1,61,0,yellow
22249,30,1,27,0,30,0,yellow
22250,28,1,22,3,28,0,yellow
22251,74,2,28,13,74,0,yellow
22252,55,1,19,3,55,0,yellow
22253,35,0,35,0,16,0,yellow
22254,84,1,18,1,84,0,yellow
22255,28,0,7,1,28,0,yellow
22256,64,1,17,0,64,0,yellow
22257,47,1,27,9,47,0,yellow
22258,40,0,40,0,20,0,yellow
22259,49,1,30,0,49,0,yellow
22260,49,1,20,6,49,0,yellow
22261,153,1,40,0,153,1,red
22262,34,1,34,1,26,0,yellow
22263,34,1,34,2,27,0,yellow
22264,78,3,37,3,78,0,yellow
22265,156,3,156,3,111,1,red
22266,38,1,24,2,38,0,yellow
22267,67,2,37,5,67,0,yellow
22268,35,0,21,0,35,0,yellow
22269,35,1,29,1,35,0,yellow
22270,58,1,57,1,58,0,yellow
22271,57,1,39,3,57,0,yellow
22272,135,3,16,16,135,1,red
22273,86,3,14,24,86,0,yellow
22274,178,1,32,0,178,1,red
22275,54,0,24,1,54,0,yellow
22276,40,1,31,2,40,0,yellow
22277,57,1,4,5,57,0,yellow
22278,33,1,33,1,14,0,yellow
22279,131,3,131,1,90,1,red
22280,21,0,21,0,13,0,yellow
22281,73,2,3,5,73,0,yellow
22282,42,1,23,2,42,0,yellow
22283,40,1,40,0,27,0,yellow
22284,84,1,34,2,84,0,yellow
22285,31,1,31,2,22,0,yellow
22286,40,1,27,5,40,0,yellow
22287,53,1,24,0,53,0,yellow
22288,33,0,33,1,27,0,yellow
22289,40,0,31,0,40,0,yellow
22290,253,4,166,1,253,1,red
22291,28,1,28,0,25,0,yellow
22292,151,4,16,13,151,1,red
22293,43,1,13,4,43,0,yellow
22294,49,1,49,1,37,0,yellow
22295,37,1,30,3,37,0,yellow
22296,12,0,12,0,9,0,yellow
22297,32,1,28,1,32,0,yellow
22298,36,1,26,3,36,0,yellow
22299,64,2,19,0,64,0,yellow
22300,54,1,21,9,54,0,yellow
22301,103,3,10,12,103,0,yellow
22302,74,2,5,5,74,0,yellow
22303,62,2,12,4,62,0,yellow
22304,135,3,102,0,135,1,red
22305,46,2,22,6,46,0,yellow
22306,53,1,22,0,53,0,yellow
22307,162,1,44,2,162,1,red
22308,20,1,10,0,20,0,yellow
22309,67,1,13,17,67,0,yellow
22310,32,1,32,0,29,0,yellow
22311,35,1,35,2,29,0,yellow
22312,35,0,35,1,34,0,yellow
22313,34,1,32,1,34,0,yellow
22314,22,0,10,1,22,0,yellow
22315,36,1,36,1,23,0,yellow
22316,129,2,129,4,109,1,red
22317,38,1,38,1,26,0,yellow
22318,32,1,1,0,32,0,yellow
22319,65,2,30,0,65,0,yellow
22320,53,1,26,4,53,0,yellow
22321,72,2,10,26,72,0,yellow
22322,44,1,25,4,44,0,yellow
22323,40,1,40,0,22,0,yellow
22324,183,4,106,4,183,1,red
22325,35,0,8,2,35,0,yellow
22326,72,2,40,10,72,0,yellow
22327,50,1,41,1,50,0,yellow
22328,41,0,31,2,41,0,yellow
22329,45,1,45,2,20,0,yellow
22330,56,1,56,1,42,0,yellow
22331,40,1,40,0,35,0,yellow
22332,41,1,31,1,41,0,yellow
22333,108,1,39,0,108,1,red
22334,166,5,18,27,166,1,red
22335,182,9,0,29,182,1,red
22336,15,0,15,1,15,0,yellow
22337,18,1,8,1,18,0,yellow
22338,71,1,41,3,71,0,yellow
22339,144,3,47,8,144,1,red
22340,59,0,28,0,59,0,yellow
22341,56,2,3,2,56,0,yellow
22342,63,1,46,1,63,0,yellow
22343,73,1,41,2,73,0,yellow
22344,33,1,33,0,32,0,yellow
22345,40,1,40,1,28,0,yellow
22346,54,1,27,1,54,0,yellow
22347,51,2,34,4,51,0,yellow
22348,86,2,13,28,86,0,yellow
22349,26,1,26,4,19,0,yellow
22350,62,1,61,0,62,0,yellow
22351,90,3,7,11,90,0,yellow
22352,89,1,40,0,89,0,yellow
22353,32,1,32,0,13,0,yellow
22354,60,1,35,3,60,0,yellow
22355,67,2,21,16,67,0,yellow
22356,59,1,39,1,59,0,yellow
22357,65,1,42,1,65,0,yellow
22358,62,1,38,0,62,0,yellow
22359,32,1,28,0,32,0,yellow
22360,40,0,30,0,40,0,yellow
22361,26,1,26,0,24,0,yellow
22362,41,1,38,0,41,0,yellow
22363,130,2,130,3,89,1,red
22364,32,1,32,0,12,0,yellow
22365,42,1,42,0,26,0,yellow
22366,163,3,108,5,163,1,red
22367,52,1,38,2,52,0,yellow
22368,48,1,48,0,33,0,yellow
22369,216,10,26,32,216,1,red
22370,45,1,29,2,45,0,yellow
22371,169,4,164,1,169,1,red
22372,63,1,63,0,57,0,yellow
22373,29,0,26,0,29,0,yellow
22374,39,1,29,0,39,0,yellow
22375,67,1,46,1,67,0,yellow
22376,84,1,51,0,84,0,yellow
22377,58,1,28,1,58,0,yellow
22378,52,1,46,2,52,0,yellow
22379,42,1,41,1,42,0,yellow
22380,36,1,36,0,16,0,yellow
22381,46,1,19,0,46,0,yellow
22382,68,1,20,6,68,0,yellow
22383,64,2,17,22,64,0,yellow
22384,31,1,8,0,31,0,yellow
22385,57,1,25,3,57,0,yellow
22386,45,1,35,1,45,0,yellow
22387,119,1,28,0,119,1,red
22388,60,1,54,2,60,0,yellow
22389,43,1,43,0,21,0,yellow
22390,34,1,26,2,34,0,yellow
22391,87,3,39,1,87,0,yellow
22392,43,1,36,0,43,0,yellow
22393,38,1,23,1,38,0,yellow
22394,35,1,35,0,20,0,yellow
22395,25,2,14,0,25,0,yellow
22396,169,2,142,1,169,1,red
22397,107,3,83,1,107,1,red
22398,46,1,26,3,46,0,yellow
22399,24,0,24,0,16,0,yellow
22400,61,1,33,2,61,0,yellow
22401,47,1,13,8,47,0,yellow
22402,30,1,30,1,30,0,yellow
22403,159,1,48,0,159,1,red
22404,500,4,158,4,457,2,black
22405,93,3,1,10,93,0,yellow
22406,166,1,40,0,166,1,red
22407,97,4,97,5,79,0,yellow
22408,37,1,17,0,37,0,yellow
22409,45,1,25,3,45,0,yellow
22410,104,2,28,8,104,0,yellow
22411,46,1,26,0,46,0,yellow
22412,159,1,31,1,159,1,red
22413,30,0,11,1,30,0,yellow
22414,53,1,20,2,53,0,yellow
22415,250,1,39,1,250,1,red
22416,29,1,29,3,29,0,yellow
22417,14,0,14,0,6,0,yellow
22418,65,1,40,2,65,0,yellow
22419,59,1,59,0,41,0,yellow
22420,500,2,42,3,500,2,black
22421,33,0,33,0,26,0,yellow
22422,126,5,22,4,126,1,red
22423,53,1,53,2,33,0,yellow
22424,63,1,26,10,63,0,yellow
22425,84,1,41,5,84,0,yellow
22426,58,2,25,7,58,0,yellow
22427,60,1,41,2,60,0,yellow
22428,46,1,46,1,46,0,yellow
22429,166,5,29,13,166,1,red
22430,36,1,36,4,17,0,yellow
22431,53,2,36,10,53,0,yellow
22432,71,1,39,1,71,0,yellow
22433,85,2,28,4,85,0,yellow
22434,33,1,24,2,33,0,yellow
22435,42,1,30,2,42,0,yellow
22436,33,1,33,1,15,0,yellow
22437,30,1,30,1,14,0,yellow
22438,54,1,30,3,54,0,yellow
22439,39,0,32,2,39,0,yellow
22440,17,0,17,0,12,0,yellow
22441,70,1,42,0,70,0,yellow
22442,48,1,33,0,48,0,yellow
22443,45,1,42,4,45,0,yellow
22444,25,1,18,0,25,0,yellow
22445,41,1,41,0,27,0,yellow
22446,90,1,66,0,90,0,yellow
22447,53,1,23,0,53,0,yellow
22448,83,1,40,2,83,0,yellow
22449,97,2,42,3,97,0,yellow
22450,54,1,20,3,54,0,yellow
22451,41,1,39,2,41,0,yellow
22452,44,1,40,0,44,0,yellow
22453,59,1,44,2,59,0,yellow
22454,37,0,11,2,37,0,yellow
22455,80,2,26,0,80,0,yellow
22456,56,1,22,0,56,0,yellow
22457,41,1,39,1,41,0,yellow
22458,31,1,31,0,29,0,yellow
22459,52,1,36,0,52,0,yellow
22460,54,1,14,1,54,0,yellow
22461,44,1,44,0,35,0,yellow
22462,38,1,11,1,38,0,yellow
22463,42,1,42,3,29,0,yellow
22464,167,4,167,1,160,1,red
22465,28,0,13,0,28,0,yellow
22466,153,3,103,1,153,1,red
22467,18,0,13,1,18,0,yellow
22468,64,1,38,2,64,0,yellow
22469,31,0,31,1,27,0,yellow
22470,81,0,30,0,81,0,yellow
22471,24,0,14,0,24,0,yellow
22472,162,2,36,3,162,1,red
22473,31,1,31,0,12,0,yellow
22474,152,0,31,0,152,1,red
22475,40,1,40,0,20,0,yellow
22476,97,2,48,1,97,0,yellow
22477,66,1,34,3,66,0,yellow
22478,87,2,7,10,87,0,yellow
22479,86,5,37,2,86,0,yellow
22480,31,0,31,1,24,0,yellow
22481,17,1,3,0,17,0,yellow
22482,142,1,38,0,142,1,red
22483,46,1,27,4,46,0,yellow
22484,30,1,14,1,30,0,yellow
22485,37,1,37,1,30,0,yellow
22486,38,0,17,2,38,0,yellow
22487,105,4,6,14,105,0,yellow
22488,81,1,42,1,81,0,yellow
22489,39,1,39,2,38,0,yellow
22490,73,2,15,19,73,0,yellow
22491,116,4,14,34,116,1,red
22492,108,1,43,0,108,1,red
22493,60,1,14,0,60,0,yellow
22494,53,1,48,0,53,0,yellow
22495,181,7,8,17,181,1,red
22496,25,0,24,0,25,0,yellow
22497,39,1,39,0,22,0,yellow
22498,156,5,58,16,156,1,red
22499,149,0,27,0,149,1,red
22500,75,3,9,1,75,0,yellow
22501,155,2,30,3,155,1,red
22502,84,1,71,0,84,0,yellow
22503,97,2,33,3,97,0,yellow
22504,54,1,30,0,54,0,yellow
22505,177,2,22,7,177,1,red
22506,55,1,23,0,55,0,yellow
22507,48,1,48,0,46,0,yellow
22508,44,1,44,1,30,0,yellow
22509,66,1,54,0,66,0,yellow
22510,20,0,19,0,20,0,yellow
22511,97,1,38,0,97,0,yellow
22512,29,1,29,0,9,0,yellow
22513,53,1,29,2,53,0,yellow
22514,45,1,31,0,45,0,yellow
22515,81,1,24,0,81,0,yellow
22516,89,3,11,28,89,0,yellow
22517,171,2,141,1,171,1,red
22518,34,0,21,1,34,0,yellow
22519,47,1,38,2,47,0,yellow
22520,68,2,11,12,68,0,yellow
22521,165,1,44,0,165,1,red
22522,30,1,22,5,30,0,yellow
22523,151,3,1,10,151,1,red
22524,36,1,36,0,11,0,yellow
22525,111,1,26,3,111,1,red
22526,67,2,9,22,67,0,yellow
22527,65,1,17,1,65,0,yellow
22528,69,1,39,2,69,0,yellow
22529,187,4,187,5,137,1,red
22530,32,1,32,0,14,0,yellow
22531,70,1,61,1,70,0,yellow
22532,32,1,27,1,32,0,yellow
22533,62,1,4,7,62,0,yellow
22534,64,1,9,2,64,0,yellow
22535,30,1,25,2,30,0,yellow
22536,51,0,28,0,51,0,yellow
22537,42,1,23,5,42,0,yellow
22538,63,1,27,0,63,0,yellow
22539,33,1,8,16,33,0,yellow
22540,71,2,31,7,71,0,yellow
22541,36,1,32,2,36,0,yellow
22542,69,1,30,2,69,0,yellow
22543,40,1,34,0,40,0,yellow
22544,46,1,25,5,46,0,yellow
22545,51,2,23,3,51,0,yellow
22546,68,2,3,6,68,0,yellow
22547,43,1,18,1,43,0,yellow
22548,37,1,30,6,37,0,yellow
22549,46,1,37,1,46,0,yellow
22550,61,1,36,3,61,0,yellow
22551,44,0,31,0,44,0,yellow
22552,34,1,30,1,34,0,yellow
22553,42,0,42,0,24,0,yellow
22554,33,1,33,3,27,0,yellow
22555,51,0,26,0,51,0,yellow
22556,59,1,28,7,59,0,yellow
22557,138,2,35,3,138,1,red
22558,48,1,45,0,48,0,yellow
22559,32,1,32,1,22,0,yellow
22560,43,2,43,2,32,0,yellow
22561,150,3,91,1,150,1,red
22562,40,1,3,5,40,0,yellow
22563,56,1,34,0,56,0,yellow
22564,32,1,32,1,30,0,yellow
22565,40,1,32,1,40,0,yellow
22566,151,4,31,8,151,1,red
22567,51,1,41,3,51,0,yellow
22568,32,1,29,4,32,0,yellow
22569,41,0,21,0,41,0,yellow
22570,61,1,35,3,61,0,yellow
22571,60,2,3,7,60,0,yellow
22572,43,1,12,5,43,0,yellow
22573,56,1,13,5,56,0,yellow
22574,78,1,27,0,78,0,yellow
22575,114,2,18,10,114,1,red
22576,152,3,40,8,152,1,red
22577,72,1,72,1,57,0,yellow
22578,44,1,40,1,44,0,yellow
22579,66,1,43,0,66,0,yellow
22580,184,0,16,0,184,1,red
22581,57,1,27,1,57,0,yellow
22582,42,1,42,0,19,0,yellow
22583,162,3,62,3,162,1,red
22584,11,0,11,0,6,0,yellow
22585,176,3,176,4,127,1,red
22586,40,1,40,0,23,0,yellow
22587,156,0,34,0,156,1,red
22588,36,1,34,4,36,0,yellow
22589,153,5,115,9,153,1,red
22590,52,1,39,0,52,0,yellow
22591,79,1,23,1,79,0,yellow
22592,108,1,23,1,108,1,red
22593,31,1,17,0,31,0,yellow
22594,65,1,45,0,65,0,yellow
22595,67,0,33,0,67,0,yellow
22596,56,0,24,0,56,0,yellow
22597,42,1,10,3,42,0,yellow
22598,31,1,31,0,27,0,yellow
22599,185,12,10,15,185,1,red
22600,56,1,33,5,56,0,yellow
22601,77,2,10,27,77,0,yellow
22602,39,1,39,0,19,0,yellow
22603,159,3,4,16,159,1,red
22604,76,1,10,2,76,0,yellow
22605,40,1,38,3,40,0,yellow
22606,71,2,28,5,71,0,yellow
22607,48,1,48,0,22,0,yellow
22608,71,1,11,2,71,0,yellow
22609,65,1,65,3,16,0,yellow
22610,41,1,41,0,37,0,yellow
22611,45,1,45,1,41,0,yellow
22612,78,3,54,5,78,0,yellow
22613,95,2,25,6,95,0,yellow
22614,66,1,46,1,66,0,yellow
22615,58,1,45,1,58,0,yellow
22616,68,1,57,0,68,0,yellow
22617,51,1,46,2,51,0,yellow
22618,66,2,1,11,66,0,yellow
22619,32,1,26,2,32,0,yellow
22620,46,1,27,12,46,0,yellow
22621,37,1,37,0,18,0,yellow
22622,90,2,36,11,90,0,yellow
22623,204,4,204,9,156,1,red
22624,93,3,90,3,93,0,yellow
22625,35,0,33,0,35,0,yellow
22626,179,1,46,0,179,1,red
22627,75,2,15,24,75,0,yellow
22628,74,1,42,1,74,0,yellow
22629,55,1,6,4,55,0,yellow
22630,38,1,38,4,27,0,yellow
22631,52,1,3,4,52,0,yellow
22632,33,0,33,0,25,0,yellow
22633,46,1,46,0,16,0,yellow
22634,52,2,19,1,52,0,yellow
22635,44,1,36,0,44,0,yellow
22636,38,1,31,2,38,0,yellow
22637,53,1,27,3,53,0,yellow
22638,37,1,37,1,37,0,yellow
22639,68,2,22,10,68,0,yellow
22640,52,1,25,1,52,0,yellow
22641,166,4,156,2,166,1,red
22642,61,1,32,2,61,0,yellow
22643,102,3,102,1,70,0,yellow
22644,50,1,39,1,50,0,yellow
22645,41,2,33,5,41,0,yellow
22646,36,0,36,1,29,0,yellow
22647,32,1,32,1,10,0,yellow
22648,66,1,36,3,66,0,yellow
22649,193,1,40,0,193,1,red
22650,48,1,28,0,48,0,yellow
22651,51,1,33,0,51,0,yellow
22652,38,1,11,1,38,0,yellow
22653,63,2,48,0,63,0,yellow
22654,58,1,39,1,58,0,yellow
22655,37,1,37,0,17,0,yellow
22656,52,0,23,0,52,0,yellow
22657,73,1,73,0,39,0,yellow
22658,36,1,36,0,5,0,yellow
22659,45,1,45,3,38,0,yellow
22660,44,1,39,1,44,0,yellow
22661,50,1,44,0,50,0,yellow
22662,70,3,2,8,70,0,yellow
22663,57,1,23,1,57,0,yellow
22664,58,1,28,4,58,0,yellow
22665,181,9,5,44,181,1,red
22666,51,1,26,0,51,0,yellow
22667,81,2,0,4,81,0,yellow
22668,42,1,25,2,42,0,yellow
22669,115,1,17,0,115,1,red
22670,60,1,12,0,60,0,yellow
22671,79,0,22,0,79,0,yellow
22672,61,1,37,2,61,0,yellow
22673,48,1,26,0,48,0,yellow
22674,172,1,49,0,172,1,red
22675,65,1,38,2,65,0,yellow
22676,35,1,35,0,6,0,yellow
22677,32,1,32,2,23,0,yellow
22678,30,0,19,0,30,0,yellow
22679,27,1,26,0,27,0,yellow
22680,40,1,23,0,40,0,yellow
22681,27,1,27,2,22,0,yellow
22682,102,1,34,6,102,0,yellow
22683,86,0,23,0,86,0,yellow
22684,36,0,34,1,36,0,yellow
22685,71,1,11,1,71,0,yellow
22686,75,1,26,3,75,0,yellow
22687,71,2,7,5,71,0,yellow
22688,134,1,24,0,134,1,red
22689,157,3,157,1,148,1,red
22690,28,0,28,2,17,0,yellow
22691,65,0,26,0,65,0,yellow
22692,60,2,26,0,60,0,yellow
22693,58,2,20,1,58,0,yellow
22694,159,1,37,0,159,1,red
22695,52,2,30,3,52,0,yellow
22696,68,2,27,8,68,0,yellow
22697,175,1,39,0,175,1,red
22698,24,0,9,1,24,0,yellow
22699,33,1,28,1,33,0,yellow
22700,76,2,72,0,76,0,yellow
22701,45,1,45,0,24,0,yellow
22702,42,1,30,4,42,0,yellow
22703,174,4,174,5,128,1,red
22704,51,1,19,0,51,0,yellow
22705,37,1,37,1,30,0,yellow
22706,34,1,33,2,34,0,yellow
22707,69,1,35,3,69,0,yellow
22708,51,1,21,3,51,0,yellow
22709,53,0,22,0,53,0,yellow
22710,90,2,5,15,90,0,yellow
22711,72,2,6,6,72,0,yellow
22712,84,2,36,4,84,0,yellow
22713,51,0,31,2,51,0,yellow
22714,39,1,39,1,27,0,yellow
22715,37,1,37,0,10,0,yellow
22716,113,0,24,0,113,1,red
22717,19,0,11,1,19,0,yellow
22718,26,1,26,0,3,0,yellow
22719,61,2,6,4,61,0,yellow
22720,63,0,26,0,63,0,yellow
22721,67,1,39,1,67,0,yellow
22722,36,0,28,3,36,0,yellow
22723,38,1,25,3,38,0,yellow
22724,137,1,42,0,137,1,red
22725,76,1,39,1,76,0,yellow
22726,52,1,27,2,52,0,yellow
22727,60,1,44,2,60,0,yellow
22728,57,1,26,0,57,0,yellow
22729,202,4,202,3,151,1,red
22730,42,1,26,2,42,0,yellow
22731,96,2,87,2,96,0,yellow
22732,44,1,6,3,44,0,yellow
22733,64,2,32,1,64,0,yellow
22734,41,1,31,0,41,0,yellow
22735,104,3,8,8,104,0,yellow
22736,29,0,14,2,29,0,yellow
22737,30,1,30,1,26,0,yellow
22738,47,1,47,2,46,0,yellow
22739,92,0,26,0,92,0,yellow
22740,68,1,36,3,68,0,yellow
22741,159,2,159,1,153,1,red
22742,37,1,24,0,37,0,yellow
22743,49,1,27,13,49,0,yellow
22744,31,1,31,0,28,0,yellow
22745,36,0,11,3,36,0,yellow
22746,48,1,3,10,48,0,yellow
22747,114,0,22,0,114,1,red
22748,75,2,16,0,75,0,yellow
22749,64,2,8,19,64,0,yellow
22750,36,1,25,3,36,0,yellow
22751,35,0,35,1,27,0,yellow
22752,111,1,24,1,111,1,red
22753,92,1,30,3,92,0,yellow
22754,72,2,22,11,72,0,yellow
22755,70,1,47,2,70,0,yellow
